측정시간,설비ID,센서위치,RMS_velocity_mm_s,Peak_acceleration_g,Kurtosis,Crest_factor,온도_C,RPM,상태
2024-01-02 01:51:00,MOTOR-001,Housing,1.6949449494795115,1.3888090429213342,7.294461486450231,3.9081963296543405,40.31271244953747,1494.6525259465427,주의
2024-01-02 01:52:00,PUMP-001,DE_Bearing,4.1432856888621785,1.993107930489733,3.220838754674248,5.450711415937011,49.4560759904856,1544.4485453759153,경고
2024-01-02 01:53:00,FAN-001,NDE_Bearing,2.768829363135058,1.1381899434951241,3.6766739580626093,3.466681325057447,46.01216163494124,1497.28935343512,주의
2024-01-02 01:54:00,FAN-001,DE_Bearing,1.1006666211777825,0.9341542778091099,3.444785507856646,3.7341946435712607,44.42876454673592,1503.0379630618002,정상
2024-01-02 01:55:00,MOTOR-001,NDE_Bearing,2.3748557268108503,0.8436420721303285,6.139977012356178,5.114725227854735,44.81146872488842,1527.123673920715,주의
2024-01-02 01:56:00,MOTOR-002,NDE_Bearing,2.1803901074913057,1.2563805732105429,3.690653127586645,5.22269695170594,39.36739136961014,1523.348292428462,주의
2024-01-02 01:57:00,PUMP-001,DE_Bearing,1.0691339993867215,1.202739390713359,3.0459865650510167,5.884091710591103,46.10011908582835,1445.686604213357,정상
2024-01-02 01:58:00,PUMP-001,DE_Bearing,1.5841576745181774,1.2463324471359893,3.269959346637451,5.946897534726902,44.01974241672962,1511.1903934550878,주의
2024-01-02 01:59:00,PUMP-001,NDE_Bearing,1.133853381295876,1.2458135883587642,3.5795049877327303,4.995913494237941,46.37484095541659,1500.4799942282605,주의
2024-01-02 02:00:00,PUMP-001,Housing,0.6373552022674689,2.0593955788818903,4.140819366547641,4.092584501100615,44.302216421841386,1550.5922702296289,정상
2024-01-02 02:01:00,FAN-001,DE_Bearing,1.5582953064643987,1.2977858325679226,3.8345670896965927,4.362126553205331,42.4596195966584,1467.3708909585241,주의
2024-01-02 02:02:00,FAN-001,NDE_Bearing,1.3485449133836422,1.8992572590005057,4.90242674854665,4.319773562247767,39.416179964937605,1472.3507175194309,주의
2024-01-02 02:03:00,MOTOR-002,NDE_Bearing,1.06231315350852,1.5165208659299587,4.765364281795824,4.162993742579427,36.36306608818785,1487.438981982944,정상
2024-01-02 02:04:00,PUMP-001,Housing,1.642163590050196,1.0260136502575783,3.892097827637386,4.014487923440279,43.14925085869948,1523.4437839675911,주의
2024-01-02 02:05:00,PUMP-001,DE_Bearing,0.7045736947224649,1.3505868919522626,3.8429760843318923,3.5023487612046376,32.512561372241535,1534.628424280511,정상
2024-01-02 02:06:00,MOTOR-001,NDE_Bearing,1.673714019202844,2.1412051882596193,3.318597669462832,4.096023567333175,37.82034960777489,1490.5306224946462,주의
2024-01-02 02:07:00,FAN-001,Housing,1.65535581197815,1.8233260426907278,6.1571918185042644,5.904137522813545,49.23504346188619,1518.8362518373674,주의
2024-01-02 02:08:00,PUMP-001,NDE_Bearing,2.1583527145471755,1.9269560371024617,3.0660252502397296,5.641822448222438,40.50842408083857,1481.468962279092,주의
2024-01-02 02:09:00,MOTOR-002,DE_Bearing,0.862515177787575,1.5591080181312307,3.4886736563900613,4.8462417077596776,48.213064286016404,1498.7102562560779,정상
2024-01-02 02:10:00,MOTOR-002,Housing,3.8729195582311804,1.1561330220116997,4.060791690141924,3.5715914428835163,47.71487562468,1514.3177826621904,경고
2024-01-02 02:11:00,FAN-001,NDE_Bearing,3.3199200720518505,2.19201858258477,5.888817447558932,5.628082800952084,41.03181747072363,1557.277964396861,경고
2024-01-02 02:12:00,MOTOR-002,Housing,1.2011204832427798,1.578565980807136,3.669232593826927,3.9266050597454556,49.674311324165735,1530.5389667205825,주의
2024-01-02 02:13:00,MOTOR-002,DE_Bearing,2.946102053878311,1.764594167217723,5.23237599486251,4.627073618413646,51.633277908373294,1534.9547702241716,경고
2024-01-02 02:14:00,FAN-001,Housing,2.3117833538058994,1.3722438796877472,3.0772712441133407,5.724238820048477,37.54326466240605,1491.1367530067437,주의
2024-01-02 02:15:00,PUMP-001,DE_Bearing,1.3707487373795733,0.9656009589326217,3.7217492251944524,3.991853771101307,49.3242847859611,1448.0827130281657,주의
2024-01-02 02:16:00,PUMP-001,NDE_Bearing,1.2800958514305336,1.493088284646022,3.3400194147507802,5.7267442455970565,41.648812544756794,1568.747237723343,주의
2024-01-02 02:17:00,MOTOR-002,DE_Bearing,1.3187564149615487,2.215134984284495,4.5451067393067985,3.6910373442973925,37.06601419246619,1450.7802789733844,주의
2024-01-02 02:18:00,MOTOR-002,NDE_Bearing,5.091262291576154,1.6894454818150137,3.5425543488828026,5.770701488666789,46.05683107034367,1487.2869451432116,경고
2024-01-02 02:19:00,PUMP-001,NDE_Bearing,2.8242280553725014,1.5609186281244258,3.595445481895749,4.059532224687905,47.58573652995518,1494.7449241118184,경고
2024-01-02 02:20:00,FAN-001,DE_Bearing,1.5027576028720688,1.0078959485268302,3.014425342579609,4.106286833024859,44.520027266897145,1538.0087755574443,주의
2024-01-02 02:21:00,MOTOR-002,NDE_Bearing,1.5551367855819636,2.0945546278773537,3.520574581578189,4.6404581815269275,53.858094873502274,1534.620266261655,주의
2024-01-02 02:22:00,MOTOR-001,Housing,2.2943933122187348,1.9829507594490758,3.025451216558638,4.021468900367372,48.52953682142242,1481.5178779948287,주의
2024-01-02 02:23:00,FAN-001,NDE_Bearing,2.2531604014150943,0.7495230771415381,3.294094926515528,4.329295679962181,44.47539348103073,1505.844810924404,주의
2024-01-02 02:24:00,MOTOR-002,DE_Bearing,1.102711313242395,1.7402955548729582,3.070618002191412,4.482283273533334,45.62394684895253,1478.2446253117143,정상
2024-01-02 02:25:00,MOTOR-002,Housing,1.8343769785333237,1.2070836540805259,3.339022686138899,4.450336881768595,59.9181219612841,1476.1369555141998,주의
2024-01-02 02:26:00,MOTOR-001,Housing,1.2980334803803175,1.4257957336616764,3.1867261954294506,5.859577516984841,47.13260025917552,1521.2348802758945,주의
2024-01-02 02:27:00,MOTOR-001,NDE_Bearing,1.7274377517404909,1.0066950502237526,3.2613968563610243,3.8205894932579514,51.74235954275642,1456.9589984048414,주의
2024-01-02 02:28:00,PUMP-001,NDE_Bearing,1.591562513388135,1.3480678098970718,3.083231411145851,3.827941970324578,49.538974169704154,1506.6710069353496,주의
2024-01-02 02:29:00,FAN-001,DE_Bearing,2.4502103553170826,0.9167364657105614,3.4986774923049353,5.48695155068533,38.98945379060401,1480.6749661841836,주의
2024-01-02 02:30:00,FAN-001,Housing,1.4531320098988376,1.00515283613064,3.6048336184133047,4.148200452804513,39.44252483775346,1434.8564569414962,주의
2024-01-02 02:31:00,PUMP-001,DE_Bearing,1.6997918201610982,1.5189910622770235,4.725342854432606,3.190757043545877,44.56836911597269,1493.4515201754245,주의
2024-01-02 02:32:00,FAN-001,NDE_Bearing,0.7479997857305218,1.0160037523621335,3.6844633007014114,4.41392351366085,44.16521882563832,1529.1428963696176,정상
2024-01-02 02:33:00,FAN-001,Housing,1.8457610045460162,1.4735433585960216,3.167238053542197,4.619848605890271,46.19033949687006,1508.1299367311472,주의
2024-01-02 02:34:00,FAN-001,DE_Bearing,1.1757138498841573,1.3313630719000438,4.235910700743389,4.821244715756142,50.93979929940536,1463.9838112526022,주의
2024-01-02 02:35:00,FAN-001,DE_Bearing,0.8658324219812605,2.6925846368032715,3.2542761360647754,3.6724553416051338,48.80555543132736,1504.604173504304,정상
2024-01-02 02:36:00,FAN-001,DE_Bearing,2.5561575063157775,1.0441561313655658,4.310780759818254,5.885967380901736,37.29073714482196,1448.1165906946835,주의
2024-01-02 02:37:00,MOTOR-001,DE_Bearing,1.586610745750816,1.1507598899492277,3.385279160100608,5.176261864948515,41.4084942467756,1564.6795664834406,주의
2024-01-02 02:38:00,FAN-001,DE_Bearing,0.6825326669132391,1.017234902204669,3.613566970217094,5.124651660220254,52.84813313006322,1504.0227788736793,정상
2024-01-02 02:39:00,MOTOR-001,Housing,1.1683422106187902,1.9993501465633248,3.5904565953519993,5.581874034135062,47.744896934436994,1518.9805069153124,주의
2024-01-02 02:40:00,FAN-001,DE_Bearing,1.614311501246881,1.3182484872331903,6.002188322650512,3.0406710246945,36.793360208840014,1543.046897449241,주의
2024-01-02 02:41:00,PUMP-001,Housing,1.6331226040524849,1.2087121007054136,3.05081439197931,4.800751353950546,43.699151641127585,1504.7259288600412,주의
2024-01-02 02:42:00,MOTOR-002,DE_Bearing,1.310545432698885,1.6215161631330826,5.670719632488143,5.413876419291368,35.11426417271702,1504.2786976875398,주의
2024-01-02 02:43:00,MOTOR-001,NDE_Bearing,0.38848866931304116,0.9585435872025913,3.70374464987167,3.0625326808550346,49.98010446590071,1473.5584743065792,정상
2024-01-02 02:44:00,FAN-001,NDE_Bearing,1.2805801534590382,0.8193671068493015,7.9407807052397725,5.22689910916942,47.25684037640822,1436.9169652409728,주의
2024-01-02 02:45:00,PUMP-001,DE_Bearing,2.488008221136147,1.3854496429668712,3.7238470344545345,5.926609045360028,43.60881988192399,1478.2009575826064,주의
2024-01-02 02:46:00,MOTOR-002,NDE_Bearing,2.845714308513971,1.3302907898862342,3.9379399702720166,4.736808518674842,44.20768116708418,1504.3129332044628,경고
2024-01-02 02:47:00,MOTOR-001,Housing,1.2486923308531153,0.9935512074179778,4.2515202129027685,4.229719699870527,47.317355144680434,1502.6972353979947,주의
2024-01-02 02:48:00,MOTOR-002,DE_Bearing,3.456710449033304,1.4112532528116821,4.588925589011037,4.315537610421839,50.77346854590332,1507.932399314449,경고
2024-01-02 02:49:00,PUMP-001,Housing,0.817250288392782,2.25885210178311,3.510614433987197,4.992229793029289,46.7221057515203,1463.6144980567626,정상
2024-01-02 02:50:00,MOTOR-001,DE_Bearing,1.1452904385383942,1.4496061250259205,3.9936520464038785,4.662734697826937,48.152858179279654,1479.517486805139,주의
2024-01-02 02:51:00,MOTOR-002,NDE_Bearing,2.3070883426846223,0.6486884864890993,3.8100652943432394,5.314663112985068,46.50483416847043,1527.78900125077,주의
2024-01-02 02:52:00,FAN-001,Housing,2.1624342515311907,1.9670889398038558,3.3758350121433267,4.215955157724864,51.40269051671995,1505.816976539339,주의
2024-01-02 02:53:00,MOTOR-001,NDE_Bearing,1.592527443163862,2.352037989318074,4.5696524445895506,4.202111609477992,53.57883839275655,1458.3161290793785,주의
2024-01-02 02:54:00,MOTOR-002,NDE_Bearing,1.0029821399943941,1.4805552923199738,3.061462495932375,5.1871341233066275,41.19688935432461,1534.100031201968,정상
2024-01-02 02:55:00,PUMP-001,DE_Bearing,1.0009619400537533,1.3177369195098376,3.0279091343879574,4.884899536668846,43.52411588328793,1548.0439333060463,정상
2024-01-02 02:56:00,PUMP-001,Housing,1.1807949998949958,0.7434453100498141,4.1758303005126,5.281748379865629,44.74855669110044,1471.2666413383522,주의
2024-01-02 02:57:00,MOTOR-001,NDE_Bearing,1.0176459877061808,0.9342995075483491,3.8544012039068067,5.6080614773308906,41.01771415198866,1498.8223788129762,정상
2024-01-02 02:58:00,MOTOR-002,DE_Bearing,1.6829031625393476,1.1224965343520434,3.2193027839009436,3.7359091635220736,42.658443894706586,1493.3041919674422,주의
2024-01-02 02:59:00,MOTOR-001,DE_Bearing,1.5337995000869065,0.9725637110835539,3.8426687767832366,3.8899259088750306,44.08211809623272,1465.9913725254705,주의
2024-01-02 03:00:00,MOTOR-001,DE_Bearing,0.9800416360908598,1.0464606161119658,4.304344806509644,4.524802560725071,44.53992401297541,1498.9349005804077,정상
2024-01-02 03:01:00,MOTOR-002,NDE_Bearing,1.3736204321749175,1.2869868255328054,3.0738427540565687,5.734446160848098,42.344823676567444,1511.3242187933247,주의
2024-01-02 03:02:00,MOTOR-002,DE_Bearing,0.5135685221148586,0.9837214598056379,3.6975175173265935,5.446294388401321,41.75592694088377,1506.42552420639,정상
2024-01-02 03:03:00,FAN-001,Housing,1.8297002946830798,2.012152128908634,4.565199204956951,4.346716231007465,44.696804492734,1560.1751524718466,주의
2024-01-02 03:04:00,MOTOR-002,Housing,2.1366487493011856,1.2614085009553107,3.3513330967557544,4.659889640149154,40.3729834626239,1470.4239459061957,주의
2024-01-02 03:05:00,PUMP-001,NDE_Bearing,1.08454510317708,1.4498334733687064,3.6670944088941546,5.076622806086574,46.22903051255517,1466.0301353332604,정상
2024-01-02 03:06:00,MOTOR-001,Housing,1.1426170233286101,1.4504090507311376,2.8983636987117882,4.506897739006854,38.208366572966575,1532.7324156126363,주의
2024-01-02 03:07:00,MOTOR-001,DE_Bearing,1.7659057250808923,1.390115307576357,4.588802341047886,3.233374319272966,44.28096915587257,1528.8897683363655,주의
2024-01-02 03:08:00,PUMP-001,NDE_Bearing,1.657517841171656,1.2436217216147243,4.401868399725076,3.995414851407612,52.69169596164155,1435.677002641379,주의
2024-01-02 03:09:00,MOTOR-002,DE_Bearing,2.182603234043797,1.6946022482583778,3.418433433345838,3.079223337347388,43.140891344399655,1473.6933794809443,주의
2024-01-02 03:10:00,PUMP-001,NDE_Bearing,1.1440116851535382,1.811274075553218,2.9337024689921596,4.945170339755994,48.80317136936994,1446.2952298039004,주의
2024-01-02 03:11:00,PUMP-001,NDE_Bearing,1.2006598553056678,0.5964335277916285,3.884286608524409,3.946139141052594,38.71361748662297,1530.1558335772736,주의
2024-01-02 03:12:00,FAN-001,DE_Bearing,1.4433797591911013,0.7450256525177914,3.6528260140878293,5.149055183041374,42.251870811497675,1528.0545299523458,주의
2024-01-02 03:13:00,PUMP-001,Housing,1.0094958344396103,1.0133570922828203,5.318765139970647,4.222302737381725,47.62085718131165,1498.3715695376932,정상
2024-01-02 03:14:00,MOTOR-001,Housing,1.4287026797921423,0.8306873716732832,3.125387926029216,3.069148233428095,31.738512197707276,1533.7076199401945,주의
2024-01-02 03:15:00,PUMP-001,NDE_Bearing,1.014985520287512,0.9459252158021231,2.8276609679594022,4.070448263013811,47.404636527691146,1520.2760503013958,정상
2024-01-02 03:16:00,MOTOR-001,DE_Bearing,1.879261105204624,1.040038475574872,3.086490563509001,3.5869066634873996,43.91561194605949,1511.213017153094,주의
2024-01-02 03:17:00,MOTOR-001,DE_Bearing,1.0641951409095434,1.1098336850129562,3.348609017172169,3.572924032320485,42.584705433961446,1484.7463465495082,정상
2024-01-02 03:18:00,MOTOR-001,NDE_Bearing,1.7535149594631874,0.7215690052945365,2.9568044578440302,4.062116075591273,51.55002099497385,1456.7596388989507,주의
2024-01-02 03:19:00,MOTOR-002,Housing,2.8810103348532703,1.049169590073788,6.68443940342272,5.863506313386462,36.974366582103194,1491.5105662391945,경고
2024-01-02 03:20:00,FAN-001,DE_Bearing,1.8845335243481234,1.9240052225095337,3.0348542509732965,5.807982021526954,46.230065666361014,1499.5151706290044,주의
2024-01-02 03:21:00,MOTOR-001,Housing,1.6959210939900238,1.1058525378800068,3.9138533519603382,5.337389904397183,48.43271053242644,1516.846703436887,주의
2024-01-02 03:22:00,MOTOR-001,Housing,0.8818479459532418,1.464762566732317,3.384201618026704,3.662688053615974,40.639451677839965,1505.9045853681014,정상
2024-01-02 03:23:00,MOTOR-002,NDE_Bearing,2.799290091188872,1.1739792655625192,3.586667930345719,5.217338850589195,34.00690898039962,1498.378255188825,주의
2024-01-02 03:24:00,MOTOR-001,NDE_Bearing,2.5009607308685924,1.246838782789881,5.472766680046138,2.9709133068530735,45.74098242056371,1508.2528290919026,주의
2024-01-02 03:25:00,PUMP-001,Housing,1.4728718757237353,1.1520859817680689,3.530635898226592,3.0931477667591176,48.39872808076082,1469.6237317323285,주의
2024-01-02 03:26:00,PUMP-001,DE_Bearing,1.3372863921441964,1.5336776901719198,3.134322804301307,5.430582775652261,51.63836928519012,1484.4505095083937,주의
2024-01-02 03:27:00,FAN-001,DE_Bearing,1.1132157676063072,0.9005539629623766,3.0175297897562627,4.615384438392478,36.08341438056305,1524.6618056319003,정상
2024-01-02 03:28:00,MOTOR-001,NDE_Bearing,3.2947964503684437,1.26487655064726,4.991471321241132,4.04189412013194,42.865154275187905,1486.8001524172514,경고
2024-01-02 03:29:00,MOTOR-002,Housing,2.1772569623029483,0.9778594580069263,7.0856993331350155,5.142648971019711,55.24295705019313,1492.1390423010416,주의
2024-01-02 03:30:00,PUMP-001,DE_Bearing,1.1378849903235897,1.4916368679500054,3.0518770967334277,3.263672003556634,45.48790017705762,1515.724022944871,주의
2024-01-02 03:31:00,MOTOR-002,DE_Bearing,2.4791322621665794,0.8079269051013503,4.0395916629493245,3.779957990822265,45.696938135119716,1477.2714956083623,주의
2024-01-02 03:32:00,MOTOR-002,NDE_Bearing,2.7361839108359716,1.4792110064828308,3.462380600382321,5.1020462713286845,47.11296797662521,1485.4913490321285,주의
2024-01-02 03:33:00,PUMP-001,Housing,1.5533397564367382,1.2741109368920762,3.954907625411913,3.540055482552425,44.34104296715109,1447.3912145083677,주의
2024-01-02 03:34:00,MOTOR-002,DE_Bearing,1.354457845796966,0.7594270396414333,6.083866297796408,4.719811815542539,42.76237188640467,1532.5416302338058,주의
2024-01-02 03:35:00,PUMP-001,NDE_Bearing,1.0254580786232903,2.1136768010015246,3.074759705443077,4.260215091779637,43.17410079865555,1537.5467792700738,정상
2024-01-02 03:36:00,MOTOR-002,DE_Bearing,2.104537256079864,1.4289093628462244,4.096585790380506,3.5236647664150405,51.396952073991535,1528.0674913622115,주의
2024-01-02 03:37:00,PUMP-001,DE_Bearing,1.3057415050463894,0.8064818104090213,3.323942225772732,5.58107594115751,47.94367023962627,1505.1614801843161,주의
2024-01-02 03:38:00,MOTOR-001,DE_Bearing,1.2823051385963795,1.2454283363217205,3.8029555493763,4.221871598674464,46.00384175075832,1464.6988358571302,주의
2024-01-02 03:39:00,FAN-001,NDE_Bearing,1.555792174655768,0.6547865849149836,3.265944009778011,4.7111765754801285,34.665316902079304,1485.4825954207063,주의
2024-01-02 03:40:00,PUMP-001,Housing,1.1026558661254386,0.6351418345274666,3.974245822287955,3.673143928188937,41.518366126254215,1473.450772448368,정상
2024-01-02 03:41:00,PUMP-001,NDE_Bearing,2.9519283173990782,1.7594401456417073,3.151973306535101,3.95382693274949,54.71614155215944,1475.7221225079672,경고
2024-01-02 03:42:00,FAN-001,Housing,2.341034957808647,0.7673379142467276,3.4085238805527713,3.0597513276420067,40.16847529069661,1488.361688526723,주의
2024-01-02 03:43:00,PUMP-001,DE_Bearing,1.612185248261054,1.5338895197014022,3.970305982554342,4.361837279006359,44.507276756856406,1486.984365806711,주의
2024-01-02 03:44:00,PUMP-001,Housing,1.0845213529766862,1.7390706221364298,2.778432061277016,3.9461337225020134,43.62530877054763,1532.0457056593723,정상
2024-01-02 03:45:00,MOTOR-002,DE_Bearing,1.1095345413944342,0.8268103799268255,3.13064067014476,3.899214810461546,36.873179229732244,1501.199300261605,정상
2024-01-02 03:46:00,FAN-001,DE_Bearing,1.0879924498643763,2.340166297752965,3.5213198831401473,5.580248167724214,39.3764024089365,1540.3304120847156,정상
2024-01-02 03:47:00,MOTOR-001,NDE_Bearing,0.9175909141009224,1.2076138180775786,2.8065467950625362,5.021449614458305,36.142790303619755,1478.242142554856,정상
2024-01-02 03:48:00,PUMP-001,DE_Bearing,1.785141828318271,1.1881211988860367,3.9423563162025457,4.281136975552049,35.62266062208686,1511.0402104999669,주의
2024-01-02 03:49:00,FAN-001,NDE_Bearing,1.1838041169040658,0.8179427644995397,4.404293612690058,3.494757370222785,46.49033332747124,1493.0787290462038,주의
2024-01-02 03:50:00,MOTOR-002,Housing,1.1544464659002684,0.8222681743550634,2.90276033938037,5.8279002145542,40.24593354674438,1514.9590356326974,주의
2024-01-02 03:51:00,MOTOR-001,Housing,1.0981569097133859,0.5141334815975017,4.045027747225288,3.131891050208261,53.429599321380714,1525.1042635500737,정상
2024-01-02 03:52:00,FAN-001,DE_Bearing,2.3701777010890286,0.8833380120640628,3.7601777889517356,3.315369409154635,48.13863045578204,1533.9921335156555,주의
2024-01-02 03:53:00,MOTOR-001,NDE_Bearing,1.123735167088031,1.728337379297937,3.248666000179612,3.717479018210533,43.84762836222847,1489.2207702401884,주의
2024-01-02 03:54:00,MOTOR-001,DE_Bearing,2.645052704135452,0.806517724871175,2.8982628171057443,5.769569557974594,48.00146635560741,1499.7504760216943,주의
2024-01-02 03:55:00,MOTOR-001,NDE_Bearing,1.37496200918032,0.8317646928442531,5.814778179170403,3.7421079170958946,33.02262762127721,1527.783117787001,주의
2024-01-02 03:56:00,PUMP-001,NDE_Bearing,0.9069153726685482,0.7276064714501027,3.338478850470738,4.379224716620396,43.51087432421702,1556.684825545493,정상
2024-01-02 03:57:00,PUMP-001,NDE_Bearing,1.8935863842773328,0.7061611856945662,2.916214961936749,5.187931149980081,49.36916655298344,1502.440560868437,주의
2024-01-02 03:58:00,MOTOR-002,Housing,2.2550991449914113,1.5695588174640007,3.978236587948426,5.691492160622612,37.422052131346746,1494.598812848474,주의
2024-01-02 03:59:00,MOTOR-002,NDE_Bearing,1.0731867181760917,0.744459192721032,3.646555143579642,4.718710690469923,47.51723417646625,1496.7356246861382,정상
2024-01-02 04:00:00,FAN-001,Housing,1.5939128400430862,1.1034555271179212,4.402755714201373,4.055785402065857,45.30905758470398,1440.4168793158528,주의
2024-01-02 04:01:00,MOTOR-002,NDE_Bearing,1.775180169202235,1.0183296386264105,8.253354550274894,5.8589988243120805,36.16802856492885,1509.5152635274583,주의
2024-01-02 04:02:00,MOTOR-001,Housing,1.6150122664312063,1.6025574817464412,2.7519040289967944,2.98048760000716,51.92258347377099,1480.9452430739332,주의
2024-01-02 04:03:00,MOTOR-001,Housing,1.2741825474967061,0.853405577438254,4.049046705771078,5.398053265135436,49.757399404401404,1466.2883089239454,주의
2024-01-02 04:04:00,PUMP-001,Housing,2.2469258068392017,0.9883079655059221,7.2250554302434695,3.733364476231477,47.13267967178142,1516.9560266425271,주의
2024-01-02 04:05:00,MOTOR-001,DE_Bearing,1.3917818848908627,0.7739009282161229,3.474562402005258,5.3529789398000105,37.215457553157684,1497.6543022477674,주의
2024-01-02 04:06:00,FAN-001,NDE_Bearing,1.1941661081919521,0.9143275217064231,3.958270195262571,3.386679871231889,39.71743312824814,1526.1052217206295,주의
2024-01-02 04:07:00,MOTOR-001,DE_Bearing,0.7135483296120719,0.829517739069438,3.281030251545518,3.9401974867564125,43.4042384413769,1499.067550007867,정상
2024-01-02 04:08:00,MOTOR-001,NDE_Bearing,0.71615979323204,1.091136465848706,3.139196304368711,3.0672265172323065,51.18032687836621,1463.785082378344,정상
2024-01-02 04:09:00,FAN-001,NDE_Bearing,1.6963267573286673,1.9798159704730431,3.8889060162447486,3.497756908632863,42.84065423615419,1504.898929979423,주의
2024-01-02 04:10:00,MOTOR-002,DE_Bearing,1.4971578634401321,1.066855956642343,7.125752078407154,4.706852080661686,44.90487077373423,1442.2819959943927,주의
2024-01-02 04:11:00,MOTOR-002,Housing,2.249390017252916,1.7163205061710247,2.79034562933157,5.182573517419017,40.33479065905509,1523.2559027772757,주의
2024-01-02 04:12:00,FAN-001,NDE_Bearing,2.488847937936817,1.587639281626718,3.241392573292023,5.631347371880365,52.744337079445586,1541.4668521289373,주의
2024-01-02 04:13:00,PUMP-001,Housing,1.3920234071585742,1.127263721867509,5.515599684408533,3.2563306216206196,38.85503044282376,1491.3900858694687,주의
2024-01-02 04:14:00,MOTOR-001,DE_Bearing,2.306486504912415,1.5949929785805579,2.810348216611783,3.3186069896127957,44.81521177003698,1505.8514714775745,주의
2024-01-02 04:15:00,FAN-001,Housing,1.2133853352867823,1.2395996945640446,3.7420231019072054,5.712836924280379,50.49600145122197,1540.2261521350433,주의
2024-01-02 04:16:00,MOTOR-001,NDE_Bearing,1.4489151735787007,0.671556367680175,3.250826725356907,5.1940635192815945,41.16926930831036,1499.5260883078913,주의
2024-01-02 04:17:00,PUMP-001,NDE_Bearing,1.430892386338308,1.1257573912431393,3.1603648765385133,4.515030630064283,42.622188112296605,1448.8461351122398,주의
2024-01-02 04:18:00,MOTOR-001,NDE_Bearing,2.9961115375913616,1.226732857044459,2.9212747847104943,4.325597144439279,39.47561124213519,1542.2149625298905,경고
2024-01-02 04:19:00,FAN-001,DE_Bearing,0.8837423458875621,2.0809199916886696,2.8792068557167365,3.3682198787292563,36.95892128266117,1484.7468802895512,정상
2024-01-02 04:20:00,MOTOR-001,NDE_Bearing,1.5829180997808239,0.8101764416681158,3.410456756754691,4.032635299904365,37.68125870718919,1493.0784222513832,주의
2024-01-02 04:21:00,MOTOR-002,DE_Bearing,1.1424525026631864,1.3373900758814659,3.157104688240407,4.012212277914131,51.872738864498736,1548.1420768261216,주의
2024-01-02 04:22:00,PUMP-001,Housing,1.356933032808849,0.7212489031538171,3.358593872133991,4.839111658197433,35.9708068557906,1573.7786956105615,주의
2024-01-02 04:23:00,PUMP-001,NDE_Bearing,1.3318024045248045,1.9319399920475169,2.8993400018710433,4.690468800385083,40.236223253249754,1478.137141108707,주의
2024-01-02 04:24:00,PUMP-001,NDE_Bearing,1.5903814439522288,1.7354900405642906,3.1114230582948577,3.0725763250179896,37.18618774280571,1529.8102866467564,주의
2024-01-02 04:25:00,FAN-001,NDE_Bearing,2.718870859967744,0.7283490048010746,8.311162442329323,5.438580535838484,39.97666349106251,1508.5431281323056,주의
2024-01-02 04:26:00,PUMP-001,Housing,3.421088056141962,2.0615189791223596,3.137511716500909,5.705487775376966,42.48849273725527,1553.3591870582204,경고
2024-01-02 04:27:00,MOTOR-002,NDE_Bearing,2.036460937936945,1.6498630527185854,3.209905075181412,5.233181797635586,44.718020947586915,1492.1138537882603,주의
2024-01-02 04:28:00,FAN-001,DE_Bearing,1.0067105123476876,1.7575654526752573,2.696905248266385,3.427429472673601,51.04289350731881,1510.4217922008218,정상
2024-01-02 04:29:00,MOTOR-002,Housing,1.429490659043963,1.9458652319541354,3.1553795391124972,3.4085086282200274,48.57715821208673,1485.2829662521497,주의
2024-01-02 04:30:00,MOTOR-001,Housing,1.7216011308369725,1.6758862694560455,4.116563487207218,5.070075080889573,47.46775888804768,1554.9803032251652,주의
2024-01-02 04:31:00,MOTOR-001,Housing,1.292543426694094,1.0032842804665751,3.399281199339737,4.214084029894406,47.675465330900664,1484.4861011901105,주의
2024-01-02 04:32:00,MOTOR-001,Housing,1.3669868646190038,1.9009362538027716,3.7438515761771316,5.227643008423368,35.295087247498486,1484.7491437949618,주의
2024-01-02 04:33:00,MOTOR-001,Housing,1.493442695016257,0.8145211739167855,3.486143177620109,3.1174264110974845,44.21414972697687,1520.7764962886365,주의
2024-01-02 04:34:00,MOTOR-002,DE_Bearing,2.1361576700654514,0.8512186636041629,2.7837453802513803,5.040064470318401,50.46295106039144,1475.848043014646,주의
2024-01-02 04:35:00,FAN-001,Housing,1.9287397592950029,0.9585604104519219,3.075268241697191,4.162816190195231,53.443271155746956,1510.6802928932862,주의
2024-01-02 04:36:00,FAN-001,NDE_Bearing,1.1819764768816663,1.272555910801869,3.855860217896643,2.9832640229769445,50.01234842235649,1489.990339562139,주의
2024-01-02 04:37:00,PUMP-001,Housing,1.9800345663391292,0.8051463380388426,3.4642322306530415,4.525571965046232,41.37681304674415,1482.0370049427934,주의
2024-01-02 04:38:00,MOTOR-002,Housing,3.1761361839742874,0.7221853531179722,3.7934940406346334,4.987002126273156,47.49623272044292,1495.8727346466615,경고
2024-01-02 04:39:00,MOTOR-001,Housing,0.7898618354041334,0.8048976745192556,3.115665534018457,4.474417426321483,39.669037573695036,1467.6434563781497,정상
2024-01-02 04:40:00,MOTOR-002,Housing,1.2736357482736824,0.9895380739631462,2.8838181410227106,3.2581505863435223,50.86299209741993,1464.017011212992,주의
2024-01-02 04:41:00,PUMP-001,Housing,1.2319974638289304,1.1573676482678472,4.438855000306138,5.337057849217879,39.29172158779771,1483.175334049456,주의
